2025-07-17 10:52:30,440 | g2_inventory_debug | DEBUG | log_g2_debug | [10:52:3] WebSocket client connected: LAdpbz6G_gd9hLJIAAAB
2025-07-17 13:37:06,859 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,860 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 4, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,860 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,860 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 4, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,860 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,861 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 4, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,861 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,861 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 4, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,861 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,862 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,862 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,862 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 4, 'rssi': 62, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,862 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,863 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 4, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,863 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,927 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 4, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,927 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,928 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 1, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,928 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,929 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': '000000000000202011161046', 'antenna': 1, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,929 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,929 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,929 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,930 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 1, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,930 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,930 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 1, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,930 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,932 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,932 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,933 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,933 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,933 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 1, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,933 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,935 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,935 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,935 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 1, 'rssi': 73, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,935 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,936 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 2, 'rssi': 77, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,936 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,936 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 2, 'rssi': 78, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,936 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:06,936 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 2, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:06'}
2025-07-17 13:37:06,936 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,005 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 2, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,005 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,006 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 3, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,006 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,006 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 4, 'rssi': 75, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,006 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,007 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D18', 'antenna': 4, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,007 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,007 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 4, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,007 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,076 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157F2', 'antenna': 4, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,076 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,078 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,078 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,078 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 4, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,078 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,079 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 4, 'rssi': 76, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,079 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,080 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB77', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,080 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,080 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 4, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,080 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,083 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913917', 'antenna': 4, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,083 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,086 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 4, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,086 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,088 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 4, 'rssi': 70, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,088 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,089 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 4, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 4, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 4, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 4, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,090 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,091 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 4, 'rssi': 64, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,091 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,091 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911AAE', 'antenna': 4, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,091 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,091 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 4, 'rssi': 65, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,091 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,092 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000917457', 'antenna': 1, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,092 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,092 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C8D', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,092 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,092 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913990', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,092 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,161 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FB84', 'antenna': 1, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,161 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,161 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D9A', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,162 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,162 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': '000000000000202011161046', 'antenna': 1, 'rssi': 72, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,162 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,163 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C9D', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,163 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,163 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AA2', 'antenna': 1, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,163 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,163 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090FE15', 'antenna': 1, 'rssi': 74, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,163 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,164 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911D0A', 'antenna': 1, 'rssi': 71, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,164 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,164 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DED9', 'antenna': 1, 'rssi': 66, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,165 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,166 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000911A9E', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,166 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,167 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E2827884000000000090DAD4', 'antenna': 1, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,167 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,168 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000915AB0', 'antenna': 1, 'rssi': 68, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,168 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,168 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E282788400000000009157FA', 'antenna': 1, 'rssi': 69, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,168 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
2025-07-17 13:37:07,169 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] Real-time tag detected: {'epc': 'E28278840000000000913C18', 'antenna': 1, 'rssi': 67, 'packet_param': 0, 'len': 0, 'phase_begin': 0, 'phase_end': 0, 'freqkhz': 0, 'device_name': '/dev/cu.usbserial-10', 'timestamp': '13:37:07'}
2025-07-17 13:37:07,169 | g2_inventory_debug | DEBUG | log_g2_debug | [13:37:0] WebSocket clients connected: 1
